,Product_name,Prices,Description,Reviews
91,"OPPO F29 5G (Solid Purple, 128 GB)","₹25,674",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera6500 mAh Battery6 Gen 1 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,4.4
92,"realme Narzo Power 5G (Titan Silver, 128 GB)","₹25,985","8 GB RAM | 128 GB ROM17.27 cm (6.8 inch) Display50MP Rear Camera10001 mAh Battery1 Year Manufacturer Warranty for the Handset and 6 Months Warranty for In-box Accessories

Warranty Service Type
Service Center

Covered in Warranty
Manufacturing defects in the handset

Not Covered in Warranty
Physical damage",4
93,"realme P3 Ultra 5G (Neptune Blue, 256 GB)","₹28,999",8 GB RAM | 256 GB ROM17.35 cm (6.83 inch) Display50MP + 8MP | 16MP Front Camera6000 mAh BatteryDimensity 8350 Ultra Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
94,"REDMI Note 14 Pro+ 5G (Champagne Gold, 128 GB)","₹28,999",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP + 50MP + 8MP | 20MP Front Camera6200 mAh Battery7s Gen 3 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4
95,"Infinix GT 30 Pro 5G+ (Prism White, 256 GB)","₹29,999",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display108MP + 8MP | 13MP Front Camera5500 mAh BatteryDimensity 8350 Ultimate Processor1 Year Warranty for Handset and 6 Months Warranty for Accessories,4.3
96,"realme P4R 5G (Silver Glare, 128 GB)","₹18,999",4 GB RAM | 128 GB ROM17.27 cm (6.8 inch) HD+ Display50MP Rear Camera | 8MP Front Camera8000 mAh Lithium-ion polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
97,"realme P4 Pro 5G (Dark Oak Wood, 256 GB)","₹28,999",8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Display50MP + 8MP | 50MP Front Camera7000 mAh BatterySnapdragon 7 Gen 4 Mobile Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
98,"Nothing Phone (3a) (Black, 128 GB)","₹24,999",8 GB RAM | 128 GB ROM43.66 cm (17.19 cm) Full HD+ Display50MP (Main) + 50MP (2X Tele Photo) + 8MP (Ultra-Wide) | 32MP Front Camera5000 mAh Battery7s Gen3 Processor1 Year Manufacturing Warranty,4.5
99,"realme 15T 5G (Suit Titanium, 128 GB)","₹27,999",8 GB RAM | 128 GB ROM16.69 cm (6.57 inch) Full HD Display50MP + 2MP | 50MP Front Camera7000 mAh BatteryMediaTek Dimensity 6400 MAX Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.2
100,"POCO X6 Pro 5G (Spectre Black, 256 GB)","₹26,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
101,"REDMI Note-14 Pro 5G (Titan Black, 256 GB)","₹29,990",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 8MP + 2MP | 20MP Front Camera5500 mAh BatteryDimensity 7300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
102,"realme Narzo 80 Pro 5G (Racing Green, 256 GB)","₹25,799",8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Display50MP Rear Camera6000 mAh Battery1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4
103,"Infinix GT 30 Pro 5G+ (Dark Flare, 256 GB)","₹29,999",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display108MP + 8MP | 13MP Front Camera5500 mAh BatteryDimensity 8350 Ultimate Processor1 Year Warranty for Handset and 6 Months Warranty for Accessories,4.3
104,"realme 13+ 5G (Victory Gold, 256 GB)","₹26,999",12 GB RAM | 256 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7300 Energy Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.2
105,"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 128 GB)","₹22,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display50MP + 13MP | 32MP Front Camera5500 mAh BatteryDimensity 7400 Processor68W Charger1 Year Warranty on Handset and 6 Months Warranty on Accessories,4.4
106,"realme 14 Pro+ 5G (Emerald Drift, 256 GB)","₹25,999",8 GB RAM | 256 GB ROM17.35 cm (6.83 inch) Display50MP + 50MP + 8MP | 32MP Front Camera6000 mAh Battery7s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
107,"MOTOROLA Edge 60 Fusion 5G (PANTONE Slipstream, 256 GB)","₹27,999",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display50MP + 13MP | 32MP Front Camera5500 mAh BatteryDimensity 7400 Processor68W Charger1 Year Warranty on Handset and 6 Months Warranty on Accessories,4.4
108,"IQOO Z10 5G (Glacier Silver / Silver, 256 GB)","₹22,779",8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Display50MP Rear Camera7300 mAh Battery1 Year,4.4
109,"vivo T4 5G (Phantom Grey, 128 GB)","₹24,999",8 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Display50MP (OIS) + 2MP | 32MP Front Camera7300 mAh BatterySnapdragon 7s Gen 3 5G Processor1 Year Warranty on the Handset and 6 Months Warranty on Inbox Accessories,4.4
110,"Samsung Galaxy F36 5G (Violet, 256 GB)","₹25,499",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatterySamsung Exynos 1380 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.2
111,"Motorola Edge 50 Fusion (Hot Pink, 128 GB)","₹18,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 13MP | 32MP Front Camera5000 mAh Battery7s Gen 2 Processor1 Year on Handset and 6 Months on Accessories,4.4
112,"vivo T4 Ultra 5G (Meteor Grey, 256 GB)","₹35,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ AMOLED Display50MP + 8MP + 50MP Periscope | 32MP Front Camera5500 mAh BatteryDimensity 9300+ Processor1 Year Warranty on the Product and 6 Months Warranty on Inbox Accessories,4.5
113,"realme 13 Pro 5G (Emerald Green, 128 GB)","₹21,999",8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 2MP | 32MP Front Camera5200 mAh BatterySnapdragon 7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
114,"realme 14 Pro+ 5G (Pearl White, 128 GB)","₹28,938",8 GB RAM | 128 GB ROM17.35 cm (6.83 inch) Display50MP + 50MP + 8MP | 32MP Front Camera6000 mAh Battery7s Gen 3 Mobile Platform Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
115,"OPPO F29 Pro 5G (Marble White, 256 GB)","₹27,999",12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera6000 mAh BatteryDimensity 7300 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,4.4
116,"realme 13 Pro+ 5G (Emerald Green, 256 GB)","₹25,999",8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 50MP | 32MP Front Camera5200 mAh BatterySnapdragon 7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
117,"realme 14T 5G (Obsidian Black, 256 GB)","₹19,999",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera6000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.2
118,"OnePlus Nord CE5 5G (Marble Mist, 256 GB)","₹26,399",8 GB RAM | 256 GB ROM17.2 cm (6.77 inch) Display50MP Rear Camera7100 mAh Battery1 Year Warranty,4.5
119,"realme 14T 5G (Surf Green, 256 GB)","₹17,998",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera6000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.2
120,"realme P4R 5G (Silver Glare, 128 GB)","₹18,999",4 GB RAM | 128 GB ROM17.27 cm (6.8 inch) HD+ Display50MP Rear Camera | 8MP Front Camera8000 mAh Lithium-ion polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
121,"realme 13+ 5G (Victory Gold, 256 GB)","₹25,924",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) Full HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7300 Energy Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
122,"REDMI Note 14 Pro+ 5G (Spectre Blue, 128 GB)","₹28,704",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP + 50MP + 8MP | 20MP Front Camera6200 mAh Battery7s Gen 3 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4
123,"Infinix Note edge (Stellar Blue, 256 GB)","₹26,999",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ AMOLED Display50MP Rear Camera | 13MP Front Camera6500 mAh BatteryDimensity 7100 Processor1 year for Handset 6 months for Accessories,4.2
124,"REDMI Note-14 Pro+ 5G (Titan Black, 128 GB)","₹28,799",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP + 50MP + 8MP | 20MP Front Camera6200 mAh Battery7s Gen 3 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4
125,"POCO X7 Pro 5G (Yellow, 256 GB)","₹25,999",12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 8MP | 20MP Front Camera6550 mAh BatteryDimensity D8400 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4
126,"Motorola Edge 40 Neo (Caneel Bay, 128 GB)","₹27,999",8 GB RAM | 128 GB ROM16.64 cm (6.55 inch) Full HD+ Display50MP + 13MP | 32MP Front Camera5000 mAh BatteryDimensity 7030 Processor1 Year on Handset and 6 Months on Accessories,4.3
127,"OPPO K13 5G SUPERVOOC (Prism Black, 128 GB)","₹27,990",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP + 2MP | 16MP Front Camera7000 mAh BatterySnapdragon 6 Gen 4 Processor1 Year Warranty on the Product and 6 Months Warranty on Inbox Accessories,4.5
128,"OPPO A5 Pro 5G (Feather Blue, 256 GB)","₹20,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 2MP | 8MP Front Camera5800 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
129,"OPPO F25 Pro 5G (Coral Purple, 128 GB)","₹28,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display64MP + 8MP + 2MP | 32MP Front Camera5000 mAh BatteryDimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
130,"realme 15x 5G (Maroon Red, 128 GB)","₹25,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.27 cm (6.8 inch) Display50MP Rear Camera | 50MP Front Camera7000 mAh BatteryDimensity 6300 6nm Octa-core chipset Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
131,"realme 15x 5G (Aqua Blue, 128 GB)","₹25,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.27 cm (6.8 inch) Display50MP Rear Camera | 50MP Front Camera7000 mAh BatteryDimensity 6300 6nm Octa-core chipset Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
132,"realme 15x 5G (Marine Blue, 128 GB)","₹25,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.27 cm (6.8 inch) Display50MP Rear Camera | 50MP Front Camera7000 mAh BatteryDimensity 6300 6nm Octa-core chipset Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
133,"IQOO Z11x 5G (Titan Black, 256 MB)","₹29,599","8 GB RAM | 256 MB ROM | Expandable Upto 256 GB17.17 cm (6.76 inch) Full HD+ Display50MP + 50MP | 50MP + 32MP Dual Front Camera7200 mAh BatteryMediaTek Dimensity 7400-Turbo Processorone-year warranty on the handset, six months for accessories",4.4
134,"realme 15x 5G (Marine Blue, 256 GB)","₹27,999",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.27 cm (6.8 inch) Display50MP Rear Camera | 50MP Front Camera7000 mAh BatteryDimensity 6300 6nm Octa-core chipset Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
135,"realme Narzo Power (Titan Silver, 256 GB)","₹29,828",8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Display50MP Rear Camera10001 mAh Battery12 months,3.9
136,"Tecno Pova 8 5G (16 Bit White, 128 GB)","₹29,999",6 GB RAM | 128 GB ROM17.17 cm (6.76 inch) Full HD+ Display50MP Rear Camera | 13MP Front Camera8000 mAh Lithium Polymer BatteryDimensity 7100 Processor1 Year Manufacturer Warranty for Phone,3.9
137,"Tecno Pova 8 5G (Terminal Green, 128 GB)","₹29,999",6 GB RAM | 128 GB ROM17.17 cm (6.76 inch) Full HD+ Display50MP Rear Camera | 13MP Front Camera8000 mAh Lithium Polymer BatteryDimensity 7100 Processor1 Year Manufacturer Warranty for Phone,3.9
138,"Samsung Galaxy A26 5G (Awesome black, Black, 128 GB)","₹24,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 13MP Front Camera5000 mAh BatterySamsung Exynos 1380 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4
139,"OPPO F25 Pro 5G (Ocean Blue, 128 GB)","₹28,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display64MP + 8MP + 2MP | 32MP Front Camera5000 mAh BatteryDimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
140,"REDMI Note 14 Pro+ 5G (Titan Black, 128 GB)","₹28,499",8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP + 50MP + 8MP | 20MP Front Camera6200 mAh Battery7s Gen 3 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4
141,"realme 16T 5G (Starlight Red, 128 GB)","₹29,999",6 GB RAM | 128 GB ROM17.27 cm (6.8 inch) HD+ Display50MP + 2MP | 16MP Front Camera8000 mAh lithium-ion polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,3.8
142,"realme Narzo Power (Titan Blue, 256 GB)","₹29,828",8 GB RAM | 256 GB ROM17.27 cm (6.8 inch) Display50MP Rear Camera10001 mAh Battery12 months,3.9
143,"REDMI Note 15 SE 5G (Carbon Black, 256 GB)","₹26,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.2 cm (6.77 inch) Full HD+ AMOLED Display50MP Rear Camera | 20MP Front Camera5800 mAh Lithium-Ion Polymer BatterySnapdragon 6 Gen 3 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4
144,"realme X3 SuperZoom (Arctic White, 128 GB)","₹29,999",8 GB RAM | 128 GB ROM16.69 cm (6.57 inch) Full HD+ Display64MP + 8MP + 8MP + 2MP | 32MP + 8MP Dual Front Camera4200 mAh BatteryQualcomm Snapdragon 855+ Processor120 Hz Smooth DisplayUIS and UIS Max Ultra Image StabilizationLiquid Cooling SystemBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4
145,"REDMI Note-14 Pro 5G (Titan Black, 256 GB)","₹29,990",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 8MP + 2MP | 20MP Front Camera5500 mAh BatteryDimensity 7300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3
146,"realme P4R 5G (Silver Glare, 128 GB)","₹18,999",4 GB RAM | 128 GB ROM17.27 cm (6.8 inch) HD+ Display50MP Rear Camera | 8MP Front Camera8000 mAh Lithium-ion polymer BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
147,"Infinix Note edge (Silk Green, 256 GB)","₹26,999",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ AMOLED Display50MP Rear Camera | 13MP Front Camera6500 mAh BatteryDimensity 7100 Processor1 year for Handset 6 months for Accessories,4.2
148,"OPPO F25 Pro 5G (Lava Red, 128 GB)","₹25,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display64MP + 8MP + 2MP | 32MP Front Camera5000 mAh BatteryDimensity 7050 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
149,"OPPO F31 Pro 5G (Desert Gold, 256 GB)","₹29,999",8 GB RAM | 256 GB ROM16.69 cm (6.57 inch) Full HD+ Display50MP + 2MP | 32MP Front Camera7000 mAh BatteryDimensity 7300 Processor1 Year brand warranty,4.4
150,"Samsung Galaxy F34 5G (Mystic Green, 128 GB)","₹25,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP (OIS) + 8MP + 2MP | 13MP Front Camera6000 mAh BatteryExynos 1280 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.2
151,"OPPO A6 Pro 5G (Aurora Gold, 128 GB)","₹26,999",8 GB RAM | 128 GB ROM17.14 cm (6.75 inches) HD+ Display50MP + 2MP | Yes7000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.4
152,"OPPO F21 Pro (Sunset Orange, 128 GB)","₹27,999",8 GB RAM | 128 GB ROM16.33 cm (6.43 inch) Display64MP Rear Camera | 32MP Front Camera4500 mAh Battery12 months,4.3
153,"Samsung Galaxy A26 5G (Mint, 128 GB)","₹24,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 13MP Front Camera5000 mAh BatterySamsung Exynos 1380 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4
154,"Samsung Galaxy A25 5G (Yellow, 128 GB)","₹28,499",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatteryExynos 1280 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.2
155,"Samsung Galaxy A17 5G Charger in the Box (Black, 128 GB)","₹26,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatterySamsung Exynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,4.3
156,"Wobble One (Eclipse Black, 128 GB)","₹26,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 50MP + 2MP Dual Front Camera5000 mAh BatteryMediatek Dimensity 7400 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.3
157,"Samsung Galaxy A51 (Prism Crush Black, 128 GB)","₹25,999",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.51 cm (6.5 inch) Full HD+ Display48MP + 12MP + 5MP + 5MP | 32MP Front Camera4000 mAh Lithium-ion BatteryExynos 9611 ProcessorSuper AMOLED DisplayBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3
158,"Samsung Galaxy F42 5G (Matte Aqua, 128 GB)","₹21,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display64MP + 5MP + 2MP | 8MP Front Camera5000 mAh Lithium-ion BatteryMediaTek Dimensity 700 Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase,4.1
159,"Wobble One (Mythic White, 128 GB)","₹26,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 50MP + 2MP Dual Front Camera5000 mAh BatteryMediatek Dimensity 7400 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.1
160,"Wobble One (Nova Blue, 256 GB)","₹27,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 50MP + 2MP Dual Front Camera5000 mAh BatteryMediatek Dimensity 7400 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.1
161,"Wobble One (Nova Blue, 128 GB)","₹26,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 50MP + 2MP Dual Front Camera5000 mAh BatteryMediatek Dimensity 7400 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.1
162,"Wobble One (Eclipse Black, 256 GB)","₹27,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 50MP + 2MP Dual Front Camera5000 mAh BatteryMediatek Dimensity 7400 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,4.1
163,"Samsung Galaxy F62 (Laser Green, 128 GB)","₹29,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) Full HD+ Display64MP + 12MP + 5MP + 5MP | 32MP Front Camera7000 mAh Lithium-ion BatteryExynos 9825 Processor1 Year Warranty Provided by the Manufacturer from Date of Purchase,4.2
